Product_Code|Title|Vendor_Name|Rating|Num_Ratings|Ranking|Category|Price|Quantity|Min_Price_Comp|Max_Price_Comp|Avg_Price_Comp|Date
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|||||US$53.85|38||||2025-01-23 13:45:26
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|||||US$89.99|686||||2025-01-23 13:46:31
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija e hijo – Día de la Madre, Navidad, Día de San Valentín, regalos de cumpleaños para mujeres, regalo para mamá, mamá, suegra – You Are Awesome vaso grabado con láser|TEEZWONDER STORE|||||US$19.95|120||||2025-01-23 13:47:42
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|||||US$14.99|42||||2025-01-23 13:48:50
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|||||US$33.98|190||||2025-01-23 13:50:07
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|470|||US$14.99|83||||2025-01-24 14:06:24
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija e hijo – Día de la Madre, Navidad, Día de San Valentín, regalos de cumpleaños para mujeres, regalo para mamá, mamá, suegra – You Are Awesome vaso grabado con láser|TEEZWONDER STORE|4.7|714|||US$19.95|120||||2025-01-24 14:07:39
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|4.4|56|||US$33.98|188||||2025-01-24 14:08:45
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|6,985|||US$19.99|106||||2025-01-24 14:09:51
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|4.5|327|||US$89.99|836||||2025-01-24 14:10:55
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|4.0|26|||US$53.85|38||||2025-01-24 14:12:06
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija e hijo – Día de la Madre, Navidad, Día de San Valentín, regalos de cumpleaños para mujeres, regalo para mamá, mamá, suegra – You Are Awesome vaso grabado con láser|TEEZWONDER STORE|4.7|714|||US$19.95|118||||2025-01-25 07:19:59
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|470|||US$14.99|123||||2025-01-25 07:21:01
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|4.0|26|||US$53.85|38||||2025-01-25 07:22:13
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|4.5|327|||US$69.99|825||||2025-01-25 07:23:17
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|4.4|56|||US$33.98|189||||2025-01-25 07:24:24
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|6,984|||US$19.99|110||||2025-01-25 07:25:29
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|470|||US$14.99|124||||2025-01-26 08:46:32
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|4.0|26|||US$53.85|38||||2025-01-26 08:47:45
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|6,986|||US$19.99|107||||2025-01-26 08:48:50
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|4.5|327|||US$69.99|814||||2025-01-26 08:49:53
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija e hijo – Día de la Madre, Navidad, Día de San Valentín, regalos de cumpleaños para mujeres, regalo para mamá, mamá, suegra – You Are Awesome vaso grabado con láser|TEEZWONDER STORE|4.7|714|||US$19.95|117||||2025-01-26 08:50:59
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|4.4|56|||US$33.98|188||||2025-01-26 08:52:03
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija e hijo – Día de la Madre, Navidad, Día de San Valentín, regalos de cumpleaños para mujeres, regalo para mamá, mamá, suegra – You Are Awesome vaso grabado con láser|TEEZWONDER STORE|4.7|714|||US$19.95|118||||2025-01-27 14:54:38
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|4.0|26|||US$53.85|38||||2025-01-27 14:55:39
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|471|||US$14.99|178||||2025-01-27 14:56:42
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|4.4|56|||US$33.98|187||||2025-01-27 14:57:58
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|4.5|327|||US$69.99|843||||2025-01-27 14:59:04
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|6,993|||US$19.99|92||||2025-01-27 15:00:13
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|471|||US$14.99|202||||2025-01-28 10:24:33
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|4.5|327|||US$69.99|829||||2025-01-28 10:26:01
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|4.0|26|||US$53.85|38||||2025-01-28 11:06:21
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija e hijo – Día de la Madre, Navidad, Día de San Valentín, regalos de cumpleaños para mujeres, regalo para mamá, mamá, suegra – You Are Awesome vaso grabado con láser|TEEZWONDER STORE|4.7|715|||US$19.95|117||||2025-01-28 11:20:40
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|4.4|56|||US$33.98|187||||2025-01-28 11:42:57
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|6,998|||US$19.99|95||||2025-01-28 11:45:14
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|4.4|56|||US$33.98|186||||2025-01-29 13:08:37
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|7,003|||US$19.99|92||||2025-01-29 13:09:42
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|471|||US$14.99|226||||2025-01-29 13:10:49
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|4.5|327|||US$69.99|813||||2025-01-29 13:12:11
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija e hijo – Día de la Madre, Navidad, Día de San Valentín, regalos de cumpleaños para mujeres, regalo para mamá, mamá, suegra – You Are Awesome vaso grabado con láser|TEEZWONDER STORE|4.7|715|||US$19.95|116||||2025-01-29 13:13:26
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|4.0|26|||US$53.85|38||||2025-01-29 13:14:35
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|4.0|26|||US$53.85|38||||2025-01-30 08:41:16
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|471|||US$14.99|248||||2025-01-30 08:42:24
B0BQHP2BDY|Regalos para mamá de hija hijo – Día de la Madre, Navidad, regalos de cumpleaños para mamá, regalos para madre, regalos para la mejor mamá del mundo para mujeres, suegra, regalos para nueva mamá,|TEEZWONDER STORE|4.7|616|||US$19.99|167||||2025-01-30 08:43:41
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|4.4|56|||US$33.98|186||||2025-01-30 08:44:49
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|4.5|327|||US$69.99|806||||2025-01-30 08:45:58
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|7,003|||US$19.99|95||||2025-01-30 08:47:10
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija, hijo, día de la madre, Navidad, regalos de cumpleaños para mujeres, mamá, madrastra, suegra - Cool Moms Club - Vaso de acero inoxidable de 20 onzas|TEEZWONDER STORE|4.7|617|||US$11.99|1||||2025-01-31 16:25:29
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|4.0|26|||US$53.85|38||||2025-01-31 16:26:11
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|7,006|||US$19.99|89||||2025-01-31 16:27:18
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|472|||US$14.99|256||||2025-01-31 16:28:25
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|4.5|327|||US$69.99|791||||2025-01-31 16:29:37
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|4.4|56|||US$33.98|184||||2025-01-31 16:30:47
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija, hijo, día de la madre, Navidad, regalos de cumpleaños para mujeres, mamá, madrastra, suegra - Cool Moms Club - Vaso de acero inoxidable de 20 onzas|TEEZWONDER STORE|4.7|619|||25.99|1|7.99|247.97|27.08|2025-02-04 14:28:23
B0D9PT21MS|Árbol artificial de 4 pies, palmera de pájaro del paraíso para decoración del hogar, interiores y exteriores, oficina, montaje sin esfuerzo, regalo perfecto para inauguración de la casa|MeDal|4.0|26|||49.99|38|25.99|158.99|64.38|2025-02-04 14:29:27
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|472|||19.99|270|7.99|69.0|23.17|2025-02-04 14:31:06
B08MMJW4GP|KÜB - Juguete de empuje para bebés y niños pequeños, sonido interactivo y efecto de luz, centro de actividades Montessori musical, rueda de velocidad ajustable, seguro y estable, regalo divertido para|KUB Baby|4.5|329|||21.0|851|0.43|109.99|45.58|2025-02-04 14:32:47
B0D1MKBG6M|YOUR MOON Almohada suave tamaño Queen para dormir, almohada alternativa de apoyo súper suave, funda de 100% algodón, almohadas de cama cómodas y esponjosas para dormir (blanco)|MeisheHome|4.4|57|||15.0|175|1.25|120.0|35.38|2025-02-04 14:34:26
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|7,018|||36.99|57|6.99|249.9|25.92|2025-02-04 14:36:00
B0BQHP2BDY|TEEZWONDER Regalos para mamá de hija, hijo, día de la madre, Navidad, regalos de cumpleaños para mujeres, mamá, madrastra, suegra - Cool Moms Club - Vaso de acero inoxidable de 20 onzas|TEEZWONDER STORE|4.7|619|||39.97|1|7.99|247.97|28.68|2025-02-06 11:32:53
B09G92Y196|Disney Sandalias de Frozen y Mickey para niños, cierre fácil de deslizar, impermeables, de secado rápido, color morado, rosa/azul (tamaños: 5-10 niños pequeños/11-12 niños pequeños)|Ultimate footwear|4.6|473|||29.99|267|7.99|38.95|21.78|2025-02-06 11:33:49
B08S3564FL|Asvin Cama pequeña para perros pequeños, camas para gatos de interior, cama para mascotas para cachorros y gatitos, extrasuave y lavable a máquina con parte inferior Oxford antideslizante y resistente|Lingyi Direct|4.5|7,028|||36.99|38|0.03|249.9|23.41|2025-02-06 11:35:37
